batch_id,pair_id,repeat_id,user_profile,room_id,room_type,member_count,crypto_mode,room_creation_ms,add_members_ms,session_setup_ms,message_encrypt_ms,message_encrypt_pure_ms,message_decrypt_ms,total_setup_ms,setup_time_ms,rotation_time_ms,encrypt_steady_state_ms,device_type,architecture,cpu_cores,cpu_freq_mhz,rotation_policy,actual_rotations,kem_handshake_bytes,olm_session_bytes,megolm_session_bytes,message_overhead_bytes,total_bandwidth_bytes,num_ratchet_advances,num_asymmetric_advances,num_rotation_messages,bandwidth_agreement,bandwidth_agreement_classical,bandwidth_agreement_pqc,bandwidth_initial_distribution,bandwidth_initial_distribution_classical,bandwidth_initial_distribution_pqc,bandwidth_rotation,bandwidth_rotation_classical,bandwidth_rotation_pqc,bandwidth_megolm_messages,bandwidth_control_plane,bandwidth_data_plane,bandwidth_agreement_primitives_identity_keys,bandwidth_agreement_primitives_otk,bandwidth_agreement_primitives_kyber1024,bandwidth_agreement_primitives_prekey_overhead,bandwidth_initial_distribution_primitives_megolm_key,bandwidth_initial_distribution_primitives_ratchet_key,bandwidth_initial_distribution_primitives_kem_ct,bandwidth_initial_distribution_primitives_olm_overhead,bandwidth_rotation_primitives_megolm_key,bandwidth_rotation_primitives_ratchet_key,bandwidth_rotation_primitives_kem_ct,bandwidth_rotation_primitives_olm_overhead
20260201_124053,pair_6,0,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Classical,0.000375,4.873913,59.338751,2.6952822631999998,2.2866976,0.9582290671999999,64.21303900000001,59.338751,613.3109899999988,2.2866976,Desktop,x86_64,8,1299,Paranoid,50,14304,98936,4946800,555424564,1120969208,0,0,7450,16449,16449,0,98936,98936,0,4946800,4946800,0,555424564,5060040,555424564,9536,4768,0,2145,45892,0,0,0,2294600,0,0,0
20260201_124053,pair_6,1,@alice:matrix.org,!dm_1:matrix.org,DM,2,Hybrid,0.000577,0.348582,1.287565,0.272242758,0.24087590600000003,0.138312134,1.636724,1.287565,6.20765,0.24087590600000003,Desktop,x86_64,8,896,Paranoid,20,6254,2336,46720,23745780,47602180,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,23745780,53865,23745780,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_6,1,@alice:matrix.org,!dm_2:matrix.org,DM,2,Hybrid,0.000341,0.344231,1.413159,0.25394667,0.23935463800000004,0.129027558,1.7577310000000002,1.413159,5.113663999999999,0.23935463800000004,Desktop,x86_64,8,618,Paranoid,20,6254,2336,46720,23745780,47602180,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,23745780,53865,23745780,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_6,1,@alice:matrix.org,!dm_3:matrix.org,DM,2,Hybrid,0.00034700000000000003,0.35786,1.3439050000000001,0.252842384,0.237714706,0.130969366,1.702112,1.3439050000000001,5.005568,0.237714706,Desktop,x86_64,8,3143,Paranoid,20,6251,2336,46720,23745780,47602174,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,23745780,53864,23745780,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_6,1,@alice:matrix.org,!dm_4:matrix.org,DM,2,Hybrid,0.000374,0.365642,1.356721,0.25530842,0.239055998,0.129785894,1.722737,1.356721,5.117831000000001,0.239055998,Desktop,x86_64,8,1885,Paranoid,20,6252,2336,46720,23745780,47602176,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,23745780,53865,23745780,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_6,1,@alice:matrix.org,!dm_5:matrix.org,DM,2,Hybrid,0.00036899999999999997,0.358061,1.347302,0.255668062,0.237724784,0.131326516,1.705732,1.347302,5.227995000000001,0.237724784,Desktop,x86_64,8,1715,Paranoid,20,6254,2336,46720,23745780,47602180,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,23745780,53865,23745780,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_6,1,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Hybrid,0.00033099999999999997,1.1479089999999998,7.772081999999999,0.31980997466666666,0.27314095466666666,0.146293896,8.920321999999999,7.772081999999999,35.199096999999995,0.27314095466666666,Desktop,x86_64,8,1038,Paranoid,30,37516,14016,420480,41355672,83655368,186,180,180,16104,662,15441,14016,2988,7362,420480,89640,220860,41355672,463344,41355672,384,192,13428,2100,1848,7314,0,4854,55440,219420,0,145620
20260201_124053,pair_6,1,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Hybrid,0.000377,1.164976,8.200343,0.322655268,0.273554984,0.14668979866666665,9.365696,8.200343,35.901060000000015,0.273554984,Desktop,x86_64,8,1040,Paranoid,30,37518,14016,420480,41355672,83655372,186,180,180,16104,662,15441,14016,2988,7362,420480,89640,220860,41355672,463350,41355672,384,192,13428,2100,1848,7314,0,4854,55440,219420,0,145620
20260201_124053,pair_6,1,@alice:matrix.org,!small_3:matrix.org,SmallGroup,7,Hybrid,0.000346,1.163494,8.0861,0.33270005733333335,0.27212924,0.14670835466666668,9.24994,8.0861,36.553545000000014,0.27212924,Desktop,x86_64,8,2303,Paranoid,30,37512,14016,420480,41355672,83655360,186,180,180,16104,662,15441,14016,2988,7362,420480,89640,220860,41355672,463350,41355672,384,192,13428,2100,1848,7314,0,4854,55440,219420,0,145620
20260201_124053,pair_6,1,@alice:matrix.org,!medium_1:matrix.org,MediumGroup,25,Hybrid,0.000409,4.068053,31.87813,1.547144382,1.364931361,0.62271952,35.946591999999995,31.87813,186.688946,1.364931361,Desktop,x86_64,8,630,Paranoid,40,150074,56064,2242560,281232496,567362388,984,960,960,64418,2649,61768,56064,11952,29448,2242560,478080,1177920,281232496,2414040,281232496,1536,768,53712,8402,7392,29256,0,19416,295680,1170240,0,776640
20260201_124053,pair_6,1,@alice:matrix.org,!medium_2:matrix.org,MediumGroup,25,Hybrid,0.00045,4.318696,32.277494,1.686979173,1.371155189,0.618142523,36.596639999999994,32.277494,201.19300200000006,1.371155189,Desktop,x86_64,8,3700,Paranoid,40,150058,56064,2242560,281232496,567362356,984,960,960,64418,2649,61768,56064,11952,29448,2242560,478080,1177920,281232496,2414016,281232496,1536,768,53712,8402,7392,29256,0,19416,295680,1170240,0,776640
20260201_124053,pair_6,1,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Hybrid,0.000895,24.385183,189.332636,3.1784872472,2.1872483312,0.948582244,213.718714,189.332636,1428.1085130000063,2.1872483312,Desktop,x86_64,8,1141,Paranoid,50,931531,348064,17403200,555424564,1148214718,7599,7450,7450,399930,16449,383480,348064,74202,182823,17403200,3710100,9141150,555424564,18467656,555424564,9536,4768,333462,52164,45892,181631,0,120541,2294600,9081550,0,6027050
20260201_124053,pair_7,1,@alice:matrix.org,!dm_1:matrix.org,DM,2,Hybrid,0.000496,0.35029,1.318384,0.270349514,0.24145298,0.1297303,1.66917,1.318384,5.851108999999999,0.24145298,Desktop,x86_64,8,400,Paranoid,20,6254,2336,46720,23743468,47597556,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,23743468,53865,23743468,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_7,1,@alice:matrix.org,!dm_2:matrix.org,DM,2,Hybrid,0.000363,0.33976999999999996,1.347468,0.25238659,0.237923776,0.128082212,1.6876010000000001,1.347468,4.854832999999999,0.237923776,Desktop,x86_64,8,478,Paranoid,20,6252,2336,46720,23743468,47597552,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,23743468,53865,23743468,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_7,1,@alice:matrix.org,!dm_3:matrix.org,DM,2,Hybrid,0.000492,0.37243299999999996,1.3167339999999998,0.25464823,0.239274298,0.128259652,1.6896589999999998,1.3167339999999998,5.4646490000000005,0.239274298,Desktop,x86_64,8,400,Paranoid,20,6252,2336,46720,23743468,47597552,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,23743468,53865,23743468,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_7,1,@alice:matrix.org,!dm_4:matrix.org,DM,2,Hybrid,0.000406,0.353424,1.392822,0.258079762,0.238478094,0.128368848,1.746652,1.392822,5.397647,0.238478094,Desktop,x86_64,8,1714,Paranoid,20,6254,2336,46720,23743468,47597556,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,23743468,53865,23743468,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_7,1,@alice:matrix.org,!dm_5:matrix.org,DM,2,Hybrid,0.00035,0.350616,1.3707509999999998,0.251218892,0.238910924,0.12823595,1.721717,1.3707509999999998,4.802685,0.238910924,Desktop,x86_64,8,979,Paranoid,20,6252,2336,46720,23743468,47597552,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,23743468,53865,23743468,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_7,1,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Hybrid,0.000349,1.1204319999999999,7.600179000000001,0.26925647066666664,0.222924712,0.12204807200000001,8.72096,7.600179000000001,35.26038500000002,0.222924712,Desktop,x86_64,8,2129,Paranoid,30,37514,14016,420480,33351680,67647380,186,180,180,16104,662,15441,14016,2988,7362,420480,89640,220860,33351680,463350,33351680,384,192,13428,2100,1848,7314,0,4854,55440,219420,0,145620
20260201_124053,pair_7,1,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Hybrid,0.000322,1.162034,7.6904699999999995,0.27024184399999995,0.24170613600000002,0.12961034533333335,8.852826,7.6904699999999995,35.788413,0.24170613600000002,Desktop,x86_64,8,1017,Paranoid,30,37522,14016,420480,33351680,67647396,186,180,180,16104,662,15441,14016,2988,7362,420480,89640,220860,33351680,463350,33351680,384,192,13428,2100,1848,7314,0,4854,55440,219420,0,145620
20260201_124053,pair_7,1,@alice:matrix.org,!small_3:matrix.org,SmallGroup,7,Hybrid,0.000311,1.20811,7.779688,0.2881447973333333,0.22487234533333333,0.12237253866666667,8.988109,7.779688,39.07007900000001,0.22487234533333333,Desktop,x86_64,8,2785,Paranoid,30,37514,14016,420480,33351680,67647380,186,180,180,16104,662,15441,14016,2988,7362,420480,89640,220860,33351680,463350,33351680,384,192,13428,2100,1848,7314,0,4854,55440,219420,0,145620
20260201_124053,pair_7,1,@alice:matrix.org,!medium_1:matrix.org,MediumGroup,25,Hybrid,0.00035400000000000004,4.073653,34.358509000000005,1.278822482,1.055839858,0.483026873,38.43251600000001,34.358509000000005,193.3815589999997,1.055839858,Desktop,x86_64,8,662,Paranoid,40,150066,56064,2242560,216151668,437200716,984,960,960,64418,2649,61768,56064,11952,29448,2242560,478080,1177920,216151668,2414040,216151668,1536,768,53712,8402,7392,29256,0,19416,295680,1170240,0,776640
20260201_124053,pair_7,1,@alice:matrix.org,!medium_2:matrix.org,MediumGroup,25,Hybrid,0.000317,3.9899209999999994,30.461498,1.237823598,1.075374307,0.524255235,34.451736,30.461498,185.9801480000002,1.075374307,Desktop,x86_64,8,3400,Paranoid,40,150070,56064,2242560,216151668,437200724,984,960,960,64418,2649,61768,56064,11952,29448,2242560,478080,1177920,216151668,2414040,216151668,1536,768,53712,8402,7392,29256,0,19416,295680,1170240,0,776640
20260201_124053,pair_7,1,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Hybrid,0.000442,26.643426,213.244344,3.49786316,1.9675039816,0.8788708151999999,239.888212,213.244344,1740.8067189999967,1.9675039816,Desktop,x86_64,8,397,Paranoid,50,931537,348064,17403200,489142880,1015651362,7599,7450,7450,399930,16449,383480,348064,74202,182823,17403200,3710100,9141150,489142880,18467656,489142880,9536,4768,333462,52164,45892,181631,0,120541,2294600,9081550,0,6027050
20260201_124053,pair_7,0,@alice:matrix.org,!dm_1:matrix.org,DM,2,Classical,0.00036199999999999996,0.069081,0.45905,0.253294162,0.244047306,0.129946832,0.528493,0.45905,2.7495439999999998,0.244047306,Desktop,x86_64,8,543,Paranoid,20,96,664,13280,23743468,47515016,0,0,20,110,110,0,664,664,0,13280,13280,0,23743468,14040,23743468,64,32,0,14,308,0,0,0,6160,0,0,0
20260201_124053,pair_7,0,@alice:matrix.org,!dm_2:matrix.org,DM,2,Classical,0.000377,0.06825600000000001,0.486086,0.246020988,0.23820793,0.12864897199999997,0.5547190000000001,0.486086,2.403796,0.23820793,Desktop,x86_64,8,1433,Paranoid,20,96,664,13280,23743468,47515016,0,0,20,110,110,0,664,664,0,13280,13280,0,23743468,14040,23743468,64,32,0,14,308,0,0,0,6160,0,0,0
20260201_124053,pair_7,0,@alice:matrix.org,!dm_3:matrix.org,DM,2,Classical,0.000334,0.080243,0.4639,0.247985658,0.239066002,0.129134186,0.544477,0.4639,2.4225400000000006,0.239066002,Desktop,x86_64,8,655,Paranoid,20,96,664,13280,23743468,47515016,0,0,20,110,110,0,664,664,0,13280,13280,0,23743468,14040,23743468,64,32,0,14,308,0,0,0,6160,0,0,0
20260201_124053,pair_7,0,@alice:matrix.org,!dm_4:matrix.org,DM,2,Classical,0.000327,0.077856,0.461968,0.248961332,0.238750344,0.12918904,0.5401509999999999,0.461968,2.618064,0.238750344,Desktop,x86_64,8,561,Paranoid,20,96,664,13280,23743468,47515016,0,0,20,110,110,0,664,664,0,13280,13280,0,23743468,14040,23743468,64,32,0,14,308,0,0,0,6160,0,0,0
20260201_124053,pair_7,0,@alice:matrix.org,!dm_5:matrix.org,DM,2,Classical,0.000344,0.07660199999999999,0.470356,0.248775456,0.240168374,0.130645448,0.547302,0.470356,2.4775660000000004,0.240168374,Desktop,x86_64,8,772,Paranoid,20,96,664,13280,23743468,47515016,0,0,20,110,110,0,664,664,0,13280,13280,0,23743468,14040,23743468,64,32,0,14,308,0,0,0,6160,0,0,0
20260201_124053,pair_7,0,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Classical,0.000329,0.23513399999999998,2.479406,0.24565840933333333,0.22479448533333335,0.123351824,2.714869,2.479406,15.476215000000003,0.22479448533333335,Desktop,x86_64,8,816,Paranoid,30,576,3984,119520,33351680,66951520,0,0,180,662,662,0,3984,3984,0,119520,119520,0,33351680,124080,33351680,384,192,0,86,1848,0,0,0,55440,0,0,0
20260201_124053,pair_7,0,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Classical,0.000501,0.25411100000000003,2.487645,0.24618842666666668,0.22939178933333335,0.122921028,2.742257,2.487645,15.349391999999998,0.22939178933333335,Desktop,x86_64,8,400,Paranoid,30,576,3984,119520,33351680,66951520,0,0,180,662,662,0,3984,3984,0,119520,119520,0,33351680,124080,33351680,384,192,0,86,1848,0,0,0,55440,0,0,0
20260201_124053,pair_7,0,@alice:matrix.org,!small_3:matrix.org,SmallGroup,7,Classical,0.000336,0.250238,2.477441,0.24897854933333333,0.22470152666666665,0.12371820266666667,2.7280149999999996,2.477441,15.645080999999994,0.22470152666666665,Desktop,x86_64,8,400,Paranoid,30,576,3984,119520,33351680,66951520,0,0,180,662,662,0,3984,3984,0,119520,119520,0,33351680,124080,33351680,384,192,0,86,1848,0,0,0,55440,0,0,0
20260201_124053,pair_7,0,@alice:matrix.org,!medium_1:matrix.org,MediumGroup,25,Classical,0.00042500000000000003,0.833311,9.699739000000001,1.219612505,1.129990504,0.48433015,10.533475000000001,9.699739000000001,85.49738099999992,1.129990504,Desktop,x86_64,8,643,Paranoid,40,2304,15936,637440,216151668,433614696,0,0,960,2649,2649,0,15936,15936,0,637440,637440,0,216151668,655680,216151668,1536,768,0,345,7392,0,0,0,295680,0,0,0
20260201_124053,pair_7,0,@alice:matrix.org,!medium_2:matrix.org,MediumGroup,25,Classical,0.000427,0.801808,9.427221,1.139413717,1.087271572,0.497829018,10.229455999999999,9.427221,78.93476399999999,1.087271572,Desktop,x86_64,8,488,Paranoid,40,2304,15936,637440,216151668,433614696,0,0,960,2649,2649,0,15936,15936,0,637440,637440,0,216151668,655680,216151668,1536,768,0,345,7392,0,0,0,295680,0,0,0
20260201_124053,pair_7,0,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Classical,0.000397,5.017314,61.457558000000006,2.6370924144,1.9861012160000002,0.8512506024000001,66.47526900000001,61.457558000000006,675.2064270000019,1.9861012160000002,Desktop,x86_64,8,961,Paranoid,50,14304,98936,4946800,489142880,988405840,0,0,7450,16449,16449,0,98936,98936,0,4946800,4946800,0,489142880,5060040,489142880,9536,4768,0,2145,45892,0,0,0,2294600,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!dm_1:matrix.org,DM,2,Classical,0.00039999999999999996,0.070999,0.454791,0.195555614,0.185730444,0.103962498,0.52619,0.454791,2.7070999999999996,0.185730444,Desktop,x86_64,8,778,Paranoid,20,96,664,13280,17336344,34700768,0,0,20,110,110,0,664,664,0,13280,13280,0,17336344,14040,17336344,64,32,0,14,308,0,0,0,6160,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!dm_2:matrix.org,DM,2,Classical,0.000343,0.07035200000000001,0.496365,0.191369766,0.181941558,0.103144686,0.56706,0.496365,2.556753000000001,0.181941558,Desktop,x86_64,8,760,Paranoid,20,96,664,13280,17336344,34700768,0,0,20,110,110,0,664,664,0,13280,13280,0,17336344,14040,17336344,64,32,0,14,308,0,0,0,6160,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!dm_3:matrix.org,DM,2,Classical,0.000373,0.079845,0.48956,0.189916774,0.180049948,0.102789682,0.569778,0.48956,2.4480910000000002,0.180049948,Desktop,x86_64,8,400,Paranoid,20,96,664,13280,17336344,34700768,0,0,20,110,110,0,664,664,0,13280,13280,0,17336344,14040,17336344,64,32,0,14,308,0,0,0,6160,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!dm_4:matrix.org,DM,2,Classical,0.000376,0.079417,0.47582599999999997,0.189692162,0.17990963,0.10286219,0.555619,0.47582599999999997,2.4148140000000002,0.17990963,Desktop,x86_64,8,1174,Paranoid,20,96,664,13280,17336344,34700768,0,0,20,110,110,0,664,664,0,13280,13280,0,17336344,14040,17336344,64,32,0,14,308,0,0,0,6160,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!dm_5:matrix.org,DM,2,Classical,0.00039000000000000005,0.079305,0.460471,0.19251034,0.181885062,0.102900208,0.540166,0.460471,2.5288470000000003,0.181885062,Desktop,x86_64,8,553,Paranoid,20,96,664,13280,17336344,34700768,0,0,20,110,110,0,664,664,0,13280,13280,0,17336344,14040,17336344,64,32,0,14,308,0,0,0,6160,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Classical,0.000338,0.23233600000000001,2.488711,0.2833249893333334,0.26257891333333333,0.14010744933333336,2.7213849999999997,2.488711,15.423745000000004,0.26257891333333333,Desktop,x86_64,8,3306,Paranoid,30,576,3984,119520,39268896,78785952,0,0,180,662,662,0,3984,3984,0,119520,119520,0,39268896,124080,39268896,384,192,0,86,1848,0,0,0,55440,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Classical,0.00038,0.24168099999999998,2.428288,0.28626734400000003,0.26560422133333333,0.141315568,2.670349,2.428288,15.457295999999996,0.26560422133333333,Desktop,x86_64,8,1070,Paranoid,30,576,3984,119520,39268896,78785952,0,0,180,662,662,0,3984,3984,0,119520,119520,0,39268896,124080,39268896,384,192,0,86,1848,0,0,0,55440,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!small_3:matrix.org,SmallGroup,7,Classical,0.000343,0.254031,2.4984,0.28483404133333334,0.26152126133333337,0.14049572000000002,2.752774,2.4984,15.345170000000005,0.26152126133333337,Desktop,x86_64,8,3441,Paranoid,30,576,3984,119520,39268896,78785952,0,0,180,662,662,0,3984,3984,0,119520,119520,0,39268896,124080,39268896,384,192,0,86,1848,0,0,0,55440,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!medium_1:matrix.org,MediumGroup,25,Classical,0.000412,0.843055,9.781045,1.435853826,1.32013422,0.567113925,10.624512000000001,9.781045,83.08820599999984,1.32013422,Desktop,x86_64,8,2333,Paranoid,40,2304,15936,637440,258383880,518079120,0,0,960,2649,2649,0,15936,15936,0,637440,637440,0,258383880,655680,258383880,1536,768,0,345,7392,0,0,0,295680,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!medium_2:matrix.org,MediumGroup,25,Classical,0.00035800000000000003,0.825863,9.472117,1.34996548,1.33150091,0.567947256,10.298338000000001,9.472117,80.19888099999999,1.33150091,Desktop,x86_64,8,3797,Paranoid,40,2304,15936,637440,258383880,518079120,0,0,960,2649,2649,0,15936,15936,0,637440,637440,0,258383880,655680,258383880,1536,768,0,345,7392,0,0,0,295680,0,0,0
20260201_124053,pair_8,0,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Classical,0.00041600000000000003,4.870169,59.130663999999996,2.4524435488000003,2.1186959319999996,0.9057033192,64.001249,59.130663999999996,596.6415570000003,2.1186959319999996,Desktop,x86_64,8,768,Paranoid,50,14304,98936,4946800,527344848,1064809776,0,0,7450,16449,16449,0,98936,98936,0,4946800,4946800,0,527344848,5060040,527344848,9536,4768,0,2145,45892,0,0,0,2294600,0,0,0
20260201_124053,pair_8,1,@alice:matrix.org,!dm_1:matrix.org,DM,2,Hybrid,0.000414,0.326294,1.291071,0.193500026,0.182449196,0.1028357,1.617779,1.291071,5.194947000000001,0.182449196,Desktop,x86_64,8,400,Paranoid,20,6246,2336,46720,17336344,34783292,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,17336344,53859,17336344,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_8,1,@alice:matrix.org,!dm_2:matrix.org,DM,2,Hybrid,0.000417,0.346412,1.347224,0.194256662,0.179891602,0.101762834,1.694053,1.347224,4.9635750000000005,0.179891602,Desktop,x86_64,8,988,Paranoid,20,6252,2336,46720,17336344,34783304,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,17336344,53865,17336344,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_8,1,@alice:matrix.org,!dm_3:matrix.org,DM,2,Hybrid,0.00039000000000000005,0.35262200000000005,1.340881,0.194515442,0.179227352,0.102561256,1.693893,1.340881,5.139275999999999,0.179227352,Desktop,x86_64,8,400,Paranoid,20,6253,2336,46720,17336344,34783306,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,17336344,53864,17336344,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_8,1,@alice:matrix.org,!dm_4:matrix.org,DM,2,Hybrid,0.0006929999999999999,0.347647,1.3384040000000001,0.19298139,0.1800528,0.103562224,1.686744,1.3384040000000001,4.928554,0.1800528,Desktop,x86_64,8,542,Paranoid,20,6253,2336,46720,17336344,34783306,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,17336344,53864,17336344,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_8,1,@alice:matrix.org,!dm_5:matrix.org,DM,2,Hybrid,0.000378,0.36316899999999996,1.4181540000000001,0.197326398,0.180160782,0.10188584,1.781701,1.4181540000000001,5.040088,0.180160782,Desktop,x86_64,8,400,Paranoid,20,6254,2336,46720,17336344,34783308,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,17336344,53865,17336344,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_8,1,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Hybrid,0.000424,1.147328,7.642045,0.30798599066666665,0.2689404933333333,0.14095899333333334,8.789797,7.642045,35.419652000000006,0.2689404933333333,Desktop,x86_64,8,933,Paranoid,30,37520,14016,420480,39268896,79481824,186,180,180,16104,662,15441,14016,2988,7362,420480,89640,220860,39268896,463350,39268896,384,192,13428,2100,1848,7314,0,4854,55440,219420,0,145620
20260201_124053,pair_8,1,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Hybrid,0.000449,1.199211,7.886308,0.31155176533333334,0.2617111266666667,0.14572533333333332,9.085968,7.886308,35.924605999999976,0.2617111266666667,Desktop,x86_64,8,798,Paranoid,30,37518,14016,420480,39268896,79481820,186,180,180,16104,662,15441,14016,2988,7362,420480,89640,220860,39268896,463350,39268896,384,192,13428,2100,1848,7314,0,4854,55440,219420,0,145620
20260201_124053,pair_8,1,@alice:matrix.org,!small_3:matrix.org,SmallGroup,7,Hybrid,0.000334,1.1618089999999999,7.916497,0.3156084826666667,0.2605300346666667,0.145469944,9.07864,7.916497,36.23632700000001,0.2605300346666667,Desktop,x86_64,8,919,Paranoid,30,37506,14016,420480,39268896,79481796,186,180,180,16104,662,15441,14016,2988,7362,420480,89640,220860,39268896,463338,39268896,384,192,13428,2100,1848,7314,0,4854,55440,219420,0,145620
20260201_124053,pair_8,1,@alice:matrix.org,!medium_1:matrix.org,MediumGroup,25,Hybrid,0.000427,4.1822159999999995,31.089951000000003,1.44765904,1.231598931,0.568544529,35.272594000000005,31.089951000000003,190.0841019999997,1.231598931,Desktop,x86_64,8,1021,Paranoid,40,150068,56064,2242560,258383880,521665144,984,960,960,64418,2649,61768,56064,11952,29448,2242560,478080,1177920,258383880,2414040,258383880,1536,768,53712,8402,7392,29256,0,19416,295680,1170240,0,776640
20260201_124053,pair_8,1,@alice:matrix.org,!medium_2:matrix.org,MediumGroup,25,Hybrid,0.00045900000000000004,4.045829,30.537217,1.437814754,1.236753057,0.563216409,34.583505,30.537217,186.89570200000026,1.236753057,Desktop,x86_64,8,400,Paranoid,40,150070,56064,2242560,258383880,521665148,984,960,960,64418,2649,61768,56064,11952,29448,2242560,478080,1177920,258383880,2414040,258383880,1536,768,53712,8402,7392,29256,0,19416,295680,1170240,0,776640
20260201_124053,pair_8,1,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Hybrid,0.000432,24.509599,188.91968400000002,3.0974135376,2.0686236176,0.9053938112000002,213.42971500000002,188.91968400000002,1452.1846580000022,2.0686236176,Desktop,x86_64,8,1002,Paranoid,50,931712,348064,17403200,527344848,1092055648,7599,7450,7450,399930,16449,383480,348064,74202,182823,17403200,3710100,9141150,527344848,18467805,527344848,9536,4768,333462,52164,45892,181631,0,120541,2294600,9081550,0,6027050
20260201_124053,pair_9,1,@alice:matrix.org,!dm_1:matrix.org,DM,2,Hybrid,0.000443,0.327402,1.2821760000000002,0.249389022,0.231503848,0.124936684,1.6100210000000001,1.2821760000000002,5.735827,0.231503848,Desktop,x86_64,8,400,Paranoid,20,6251,2336,46720,22917968,45946550,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,22917968,53864,22917968,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_9,1,@alice:matrix.org,!dm_2:matrix.org,DM,2,Hybrid,0.00038,0.337758,1.364668,0.264000616,0.332380778,0.151993854,1.702806,1.364668,5.7864830000000005,0.332380778,Desktop,x86_64,8,400,Paranoid,20,6252,2336,46720,22917968,45946552,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,22917968,53865,22917968,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
20260201_124053,pair_9,1,@alice:matrix.org,!dm_3:matrix.org,DM,2,Hybrid,0.00038,0.345638,1.37176,0.264497198,0.231656398,0.12550237,1.717778,1.37176,5.289642,0.231656398,Desktop,x86_64,8,660,Paranoid,20,6253,2336,46720,22917968,45946554,21,20,20,2684,110,2573,2336,498,1227,46720,9960,24540,22917968,53864,22917968,64,32,2238,350,308,1219,0,809,6160,24380,0,16180
